zipcode	count	mean	median
32709	142	286195.21830985916	254500.0
32708	142	267597.03169014084	253125.0
30360	142	336545.9014084507	325000.0
30354	142	142923.97535211267	113750.0
30350	142	259153.58450704225	218250.0
30296	142	133578.19366197183	119750.0
30311	142	150864.72183098592	156500.0
30310	142	163722.37323943662	142500.0
30309	142	302126.2042253521	299950.0
30308	142	263891.7957746479	266450.0
30307	142	454535.676056338	441750.0
30306	142	584911.1408450705	572875.0
30305	142	433598.76056338026	421500.0
30303	142	146354.22183098592	138500.0
30297	142	86482.28169014085	59350.0
30295	142	195338.38028169013	168700.0
30313	142	231895.03521126762	235000.0
30294	142	175473.27464788733	170000.0
30293	142	131912.64436619717	115675.0
30292	142	239388.96830985916	224350.0
30291	142	141445.60211267605	133700.0
30290	142	352928.3767605634	331250.0
30288	142	122376.94718309859	110000.0
30281	142	179581.9823943662	156450.0
30277	142	283189.13732394367	269200.0
30276	142	320465.4049295775	310500.0
30312	142	306158.57042253524	305000.0
30314	142	117600.7957746479	72650.0
30349	142	162774.30985915492	148000.0
30336	142	171311.2676056338	153617.5
30346	142	319803.7711267606	300050.0
30345	142	412804.0140845071	400000.0
30344	142	139840.8028169014	126600.0
30342	142	518240.15845070424	510812.5
30341	142	346303.9542253521	325625.0
30340	142	247414.89436619717	250625.0
30339	142	317501.2288732394	295500.0
30338	142	435186.17957746476	423750.0
30337	142	217229.26408450704	228621.0
30331	142	182832.661971831	164700.0
30315	142	149820.91549295775	125250.0
30329	142	356029.1232394366	359000.0
30328	142	349268.1443661972	345000.0
30327	142	852888.3732394367	815000.0
30326	142	356419.5070422535	350000.0
30324	142	334143.27464788733	333625.0
30319	142	492681.3485915493	482050.75
30318	142	287494.7781690141	274062.5
30317	142	389502.13028169016	387575.0
30316	142	295463.1971830986	303125.0
33449	142	466824.6408450704	418600.0
33460	142	217045.12323943662	204000.0
30062	142	335273.5950704225	318850.0
45101	142	100897.88732394367	95625.0
45176	142	143269.78521126762	139975.0
45174	142	518843.2676056338	497875.0
45171	142	153203.27816901408	145500.0
45168	142	116686.32746478873	100875.0
45167	142	99754.60211267606	93300.0
45162	142	162197.99295774646	159750.0
45160	142	131594.71830985916	120250.0
45157	142	182296.66549295775	174625.0
45154	142	140915.10915492958	135050.0
45153	142	143954.25352112675	147000.0
45152	142	229507.38028169013	218083.5
45150	142	196318.3309859155	186875.0
45140	142	270185.20774647885	246525.0
45130	142	120554.8838028169	116050.0
45122	142	149775.1866197183	142842.5
45121	142	114809.18309859154	115500.0
45120	142	112734.82394366198	111000.0
45118	142	167415.02816901408	157350.0
45111	142	183968.30985915492	174000.0
45106	142	130995.89788732394	134125.0
45103	142	193816.54225352113	170000.0
45202	142	302691.77464788733	300000.0
45203	142	250316.56690140846	230500.0
45204	142	63353.31690140845	65075.0
45217	142	105787.3485915493	91500.0
45229	142	147905.5915492958	153250.0
45227	142	183210.38732394367	159925.0
45226	142	315004.20774647885	305000.0
45225	142	49997.54929577465	37000.0
45224	142	124790.01760563381	119375.0
45223	142	155331.78873239437	167450.0
45220	142	232367.00352112675	234375.0
45219	142	155149.51408450704	148875.0
45218	142	130201.65845070423	122350.0
45216	142	77990.09507042254	67375.0
45205	142	63460.890845070426	50000.0
45215	142	159829.86971830987	147750.0
45214	142	77607.18661971831	58000.0
45213	142	184479.8204225352	175950.0
45212	142	152617.53873239437	138225.0
45211	142	108808.99647887323	94950.0
45209	142	268557.28873239434	264625.0
45208	142	352492.83450704225	339250.0
45207	142	99020.69014084506	73000.0
45206	142	200850.04225352113	194787.5
45102	142	182194.9014084507	169937.5
45069	142	258248.6795774648	241850.0
33461	142	159796.1795774648	159000.0
45068	142	259652.43309859154	254441.75
45001	142	58526.92957746479	47950.0
41097	142	139119.99647887325	135000.0
41095	142	123214.03169014085	124375.0
41094	142	211679.161971831	190000.0
41092	142	193877.4295774648	173725.0
41091	142	302654.73943661974	284875.0
41085	142	83542.13028169014	75000.0
41080	142	257691.94366197183	177000.0
41076	142	139006.69014084508	125475.0
41075	142	217230.9084507042	208750.0
41074	142	104901.84507042254	92500.0
41073	142	147951.36267605633	140607.5
41071	142	124591.35211267606	110900.0
41063	142	160016.23591549296	148000.0
41059	142	172983.85915492958	157000.0
41051	142	197829.6971830986	180750.0
41048	142	238482.87323943662	225975.0
41046	142	93078.23239436619	86500.0
41045	142	0.0	0.0
41044	142	116146.8309859155	115000.0
41043	142	152542.80985915492	150000.0
45002	142	218059.79225352113	221725.0
45005	142	158101.37323943662	140725.0
45011	142	228077.91549295775	215000.0
45050	142	212823.2394366197	195250.0
45067	142	163990.22535211267	151350.0
45066	142	268920.01056338026	253500.0
45065	142	253748.47535211267	248550.0
45064	142	163461.12676056338	162450.0
45062	142	110435.82746478873	99500.0
45056	142	201834.75352112675	188500.0
45054	142	263287.20070422534	235000.0
45053	142	259911.4823943662	240625.0
45052	142	221948.33450704225	212500.0
45044	142	155445.3485915493	155000.0
45013	142	141014.6161971831	129050.0
45042	142	130246.50704225352	126625.0
45040	142	297277.9366197183	277100.0
45039	142	235506.82394366196	224250.0
45036	142	235738.11267605633	219850.0
45034	142	277481.0598591549	273250.0
45032	142	84205.6338028169	87600.0
45030	142	186150.61971830987	179007.5
45015	142	93977.40492957746	88075.0
45014	142	160477.93309859154	152750.0
45230	142	179351.8485915493	164215.0
45231	142	119857.86971830986	107000.0
45232	142	88577.72535211267	79000.0
45233	142	204803.85915492958	193125.0
47040	142	132344.01408450704	130625.0
47036	142	222941.1971830986	183250.0
47032	142	128444.80281690141	127350.0
47030	142	146500.23591549296	137000.0
47025	142	189446.77816901408	166625.5
47024	142	133701.95070422534	128500.0
47022	142	251325.58450704225	240975.0
47018	142	150305.45070422534	134250.0
47016	142	187317.78169014084	169000.0
47012	142	151240.04577464788	148850.0
47010	142	130784.85915492958	118000.0
47003	142	97001.40845070423	82500.0
47001	142	150058.14788732395	144900.0
46410	142	143483.19366197183	135250.0
46409	142	22557.457746478874	12227.0
46408	142	52221.94718309859	37544.25
46407	142	22089.049295774646	15000.0
46406	142	31509.697183098593	25500.0
46405	142	75889.01056338029	67450.0
46404	142	40727.16901408451	28000.0
46403	142	100303.26408450704	106250.0
47060	142	216021.27464788733	207475.0
47325	142	109464.43661971831	92000.0
47353	142	114948.85211267606	118325.0
48006	142	181853.99647887325	173125.0
48026	142	146024.06690140846	145000.0
48025	142	379399.80633802817	375000.0
48023	142	203932.95070422534	190000.0
48022	142	195211.05633802817	167150.0
48021	142	81678.31338028169	75750.0
48017	142	188356.25352112675	189900.0
48015	142	93009.87676056338	92250.0
48014	142	147060.54929577466	149875.0
48009	142	463874.6408450704	472750.0
48005	142	222206.32746478874	211000.0
47922	142	81672.29225352113	76000.0
48003	142	216856.96126760563	209250.0
48002	142	203060.83450704225	194100.0
48001	142	161452.02112676058	158500.0
47978	142	131755.80985915492	128812.5
47977	142	116304.25352112677	112250.0
47963	142	96364.7147887324	90350.0
47951	142	88289.43309859154	81000.0
47948	142	80148.01760563381	69713.0
47943	142	184688.55633802817	154825.0
46402	142	20398.200704225354	14725.0
46394	142	124915.9542253521	121075.0
46393	142	0.0	0.0
45246	142	144993.28873239437	131225.0
46304	142	216598.5	199281.25
46303	142	206262.77816901408	186000.0
46301	142	300000.0	300000.0
45255	142	212808.03873239437	203875.0
45252	142	170266.55633802817	160000.0
45251	142	115138.8661971831	107541.75
45249	142	379036.2640845071	352475.0
45248	142	145520.3485915493	133500.0
45247	142	187296.25	172000.0
45245	142	197736.10563380283	182125.0
46310	142	186960.8133802817	166250.0
45244	142	239628.7394366197	236308.75
45243	142	477087.9014084507	446250.0
45242	142	321192.8556338028	312600.0
45241	142	227867.21478873238	210250.0
45240	142	136742.78521126762	125125.0
45239	142	119155.00352112677	107250.0
45238	142	122328.22183098592	114100.0
45237	142	106458.62676056338	98500.0
45236	142	170567.5633802817	159200.0
46307	142	229715.3415492958	207955.0
46311	142	237096.35211267605	229950.0
46392	142	201840.67253521126	187725.0
46349	142	176995.6514084507	169850.0
46385	142	242433.94014084508	222625.0
46383	142	218563.95422535212	204550.0
46379	142	48251.07746478873	45000.0
46377	142	69057.04225352113	81900.0
46376	142	84566.61971830986	85000.0
46375	142	230989.54225352113	222000.0
46373	142	327243.48943661974	315000.0
46368	142	174085.59507042254	163950.0
46356	142	202626.14084507042	183725.0
46347	142	185747.4894366197	174000.0
46312	142	67000.20070422535	48000.0
46342	142	144375.98591549296	132750.0
46341	142	186789.86971830987	173000.0
46327	142	78645.93661971831	71000.0
46324	142	103115.47887323944	94775.0
46323	142	103351.4190140845	86625.0
46322	142	173220.9295774648	162350.0
46321	142	233241.63028169013	220500.0
46320	142	67918.95070422535	40762.5
46319	142	159443.22183098592	148925.0
41042	142	163347.79577464788	153150.0
41040	142	93033.12676056338	88000.0
41035	142	148495.62323943662	135137.5
33759	142	192089.49647887325	179975.0
33624	142	237260.3028169014	224857.0
33619	142	151501.02816901408	132500.0
33618	142	266687.5140845071	251263.75
33617	142	148118.70070422534	145000.0
33616	142	272801.3556338028	242725.0
33615	142	199239.37676056338	187000.0
33614	142	177429.4894366197	170406.25
33613	142	184118.58450704225	167625.0
33612	142	151885.8415492958	140500.0
33611	142	298070.07042253524	260000.0
33610	142	145431.88028169013	132825.0
33609	142	389061.588028169	343250.0
33607	142	193874.55985915492	181750.0
33606	142	523494.36267605633	476125.0
33605	142	136756.64788732395	122450.0
33604	142	177200.39084507042	172450.0
33603	142	225083.28169014084	208750.0
33602	142	345445.86971830984	313000.0
33598	142	254012.5809859155	224295.0
33596	142	299218.3943661972	278375.0
33594	142	232085.05633802817	215350.0
33625	142	253051.4190140845	234975.0
33626	142	363983.3450704225	341729.75
33629	142	604478.1654929577	543750.0
33708	142	375815.6866197183	342500.0
33755	142	204004.2605633803	189900.0
33716	142	130963.46126760563	112250.0
33715	142	346781.4718309859	331250.0
33714	142	144599.5176056338	134500.0
33713	142	207290.95774647887	189426.25
33712	142	164982.85563380283	150500.0
33711	142	161497.02464788733	151025.0
33710	142	217991.55633802817	195000.0
33709	142	146114.52464788733	135000.0
33707	142	231958.34507042254	208250.0
33634	142	203111.5528169014	189950.0
33706	142	409264.6443661972	367500.0
33705	142	191651.13732394367	175375.0
33704	142	463713.5	414000.0
33703	142	258112.43309859154	242925.0
33702	142	194763.0704225352	180000.0
33701	142	455097.2147887324	391250.0
33647	142	299943.92253521126	275875.0
33637	142	173319.87676056338	162750.0
33635	142	286786.3450704225	270000.0
33592	142	250164.4014084507	248367.5
33584	142	209582.7676056338	186125.0
33579	142	262005.8838028169	246795.0
33483	142	611664.0457746478	554250.0
33523	142	168460.33450704225	149975.0
33511	142	221985.22535211267	205750.0
33510	142	201068.1514084507	186500.0
33498	142	452889.78873239434	416312.5
33496	142	396939.21830985916	324375.0
33493	142	92661.5985915493	67500.0
33487	142	429041.676056338	399725.0
33486	142	434736.3908450704	389500.0
33484	142	139288.9190140845	128750.0
33480	142	671120.8626760563	578750.0
33527	142	279838.6443661972	261720.0
33478	142	488844.9330985916	450750.0
33477	142	447569.911971831	407500.0
33476	142	103983.54225352113	82750.0
33473	142	596917.0528169014	553750.0
33472	142	294577.6514084507	277725.0
33470	142	367248.2711267606	350000.0
33467	142	274686.99647887325	260500.0
33463	142	226705.55985915492	234100.0
33462	142	230816.03169014084	218250.0
33525	142	227592.30633802817	211000.0
33534	142	203005.6690140845	195000.0
33578	142	217341.74295774646	202022.5
33559	142	237767.5985915493	219975.0
33576	142	218783.77464788733	189325.0
33573	142	195628.00704225354	179950.0
33572	142	308331.4330985916	284816.75
33570	142	225390.43309859154	200995.0
33569	142	247060.9295774648	228200.0
33567	142	235567.11267605633	212125.0
33566	142	240476.6866197183	222867.5
33565	142	275645.0352112676	261725.0
33563	142	163041.62676056338	159000.0
33558	142	342370.75352112675	315500.0
33540	142	189499.46830985916	164500.0
33556	142	413173.7218309859	386495.0
33549	142	266059.5140845071	240000.0
33548	142	435081.3732394366	428373.0
33547	142	349182.98943661974	322500.0
33545	142	256585.01408450704	245500.0
33544	142	280078.911971831	250910.0
33543	142	268001.4471830986	274022.5
33542	142	131523.55985915492	128837.5
33541	142	209923.11267605633	205250.0
33756	142	220102.68309859154	203500.0
33760	142	158155.3415492958	148350.0
41033	142	138561.19366197183	121600.0
33761	142	200139.20070422534	191375.0
34760	142	292677.8133802817	286271.25
34758	142	197306.52464788733	185000.0
34756	142	418806.1549295775	387750.0
34753	142	187447.338028169	192350.0
34748	142	184561.21478873238	171725.0
34747	142	281884.71830985916	243875.0
34746	142	232292.55633802817	211000.0
34744	142	236647.60563380283	225495.0
34743	142	198770.411971831	190000.0
34741	142	168709.5528169014	165000.0
34739	142	151793.45070422534	140000.0
34737	142	276439.57746478874	260000.0
34736	142	234348.46478873238	221684.0
34734	142	337867.1338028169	303750.0
34731	142	183255.45422535212	173320.0
34715	142	275670.8943661972	259975.0
34714	142	247592.2605633803	224475.0
34711	142	271371.4718309859	249850.0
34705	142	242137.8661971831	226250.0
34698	142	251057.72535211267	238750.0
34695	142	307397.5070422535	280725.0
34761	142	260211.1161971831	250000.0
34762	142	314850.1408450704	221375.0
34769	142	197762.60563380283	188950.0
41006	142	140559.39084507042	137850.0
41030	142	152074.61267605633	143750.0
41018	142	138670.64436619717	128062.5
41017	142	196894.70070422534	176250.0
41016	142	112757.40492957746	105000.0
41015	142	116578.27816901408	105875.0
41014	142	88028.13732394367	79350.0
41011	142	161645.49295774646	147125.0
41010	142	123756.0809859155	121475.0
41007	142	192949.47535211267	183500.0
41005	142	196862.42605633804	182895.0
34771	142	299584.1443661972	289947.5
41004	142	97295.04225352113	86750.0
41002	142	120085.55633802817	101000.0
41001	142	207856.64788732395	204663.75
34797	142	230422.62323943662	231225.0
34788	142	185697.57746478874	175500.0
34787	142	352561.86971830984	320350.5
34786	142	458941.0211267606	399500.0
34773	142	259086.36267605633	244795.0
34772	142	251540.22535211267	242684.5
34691	142	122822.74295774648	113250.0
34690	142	118825.6514084507	109100.0
34689	142	243112.58450704225	231500.0
33776	142	308192.1021126761	294250.0
34602	142	177477.6866197183	161500.0
34601	142	184569.75704225354	167500.0
33848	142	119475.35211267606	49000.0
33786	142	642788.3450704225	585000.0
33785	142	494773.3838028169	459600.0
33782	142	178898.94366197183	159450.0
33781	142	179529.22887323942	174375.0
33778	142	203867.16549295775	189350.0
33777	142	199925.5915492958	180450.0
33774	142	234549.41549295775	210750.0
34606	142	153182.63732394367	136250.0
33773	142	193032.8485915493	178700.0
33772	142	225861.95070422534	211250.0
33771	142	174323.2394366197	164350.0
33770	142	219582.95774647887	196875.0
33767	142	518007.7218309859	480625.0
33765	142	211203.0176056338	193000.0
33764	142	225535.45070422534	220000.0
33763	142	128933.93309859154	119750.0
33762	142	193325.38732394367	174975.0
34604	142	195318.74295774646	175000.0
34607	142	268571.82042253524	236500.0
34688	142	350206.6690140845	330000.0
34655	142	250890.49647887325	230000.0
34685	142	338992.7781690141	330550.0
34684	142	216744.588028169	204000.0
34683	142	289183.3521126761	262250.0
34681	142	395352.11267605633	345000.0
34677	142	242059.61971830987	230000.0
34669	142	188967.55633802817	175000.0
34668	142	121580.75	112000.0
34667	142	174254.96830985916	160500.0
34661	142	84913.73591549296	80500.0
34654	142	200152.51408450704	180488.5
34608	142	162636.64436619717	149950.0
34653	142	138668.27816901408	125900.0
34652	142	130440.84507042254	121125.0
34639	142	261051.62676056338	243125.0
34638	142	284288.17253521126	259000.0
34637	142	289085.45774647885	265570.0
34614	142	192910.87323943662	170000.0
34613	142	189212.42605633804	169975.0
34610	142	225347.32746478874	204225.0
34609	142	188884.01408450704	169950.0
30064	142	308102.7852112676	283625.0
30060	142	219741.80985915492	213225.0
19041	142	745739.8732394367	740000.0
20629	142	361466.2042253521	353125.0
20707	142	282115.3169014084	268500.0
20706	142	305281.96126760566	308000.0
20705	142	312882.1514084507	308337.5
20695	142	342890.04225352115	340200.0
20693	142	404016.71830985916	368750.0
20689	142	472726.8169014084	468861.0
20688	142	331957.25	332500.0
20685	142	329822.5070422535	319700.0
20678	142	361765.46830985916	342417.25
20677	142	460456.8591549296	455506.0
20676	142	366925.75	350000.0
20675	142	342367.2852112676	341250.0
20664	142	276598.66549295775	261100.0
20662	142	283786.7676056338	279500.0
20658	142	244534.24295774646	234072.5
20657	142	236570.24295774646	218800.0
20646	142	335804.2711267606	317750.0
20645	142	363841.588028169	344950.0
20640	142	216895.4190140845	192500.0
20639	142	477252.20774647885	457208.5
20637	142	436962.73943661974	399971.25
20708	142	337490.01056338026	325150.0
20710	142	204207.1971830986	196772.5
20711	142	399286.51056338026	420700.0
20735	142	296447.2323943662	288450.0
20748	142	236380.1514084507	231893.75
20747	142	224188.9894366197	225500.0
20746	142	227287.1338028169	218800.0
20745	142	247810.70422535212	233500.0
20744	142	309515.2676056338	297500.0
20743	142	217189.00352112675	210000.0
20740	142	308529.97535211267	303000.0
20737	142	280152.92253521126	280000.0
20736	142	454371.6161971831	430000.0
20733	142	311575.28873239434	300225.0
20712	142	370349.8908450704	375000.0
20732	142	330480.96126760566	314750.0
20724	142	334047.03169014084	310000.0
20723	142	423777.1549295775	416000.0
20722	142	279050.1478873239	269490.0
20721	142	400933.5281690141	383500.0
20720	142	404580.9542253521	380000.0
20716	142	305444.911971831	290000.0
20715	142	342629.3309859155	326250.0
20714	142	288066.1161971831	270000.0
20632	142	389027.5633802817	369000.0
20625	142	271100.5985915493	241100.0
21074	142	277050.8838028169	263425.0
20623	142	341466.6232394366	330000.0
20171	142	576252.0	560000.0
20170	142	482483.36267605633	460000.0
20169	142	524066.59154929576	491308.5
20166	142	418302.75352112675	387975.0
20165	142	477061.7570422535	450000.0
20164	142	392282.5070422535	375000.0
20158	142	587872.6161971831	580000.0
20155	142	473124.71126760566	439995.0
20152	142	518261.2429577465	481000.0
20151	142	511571.926056338	496225.0
20148	142	584106.573943662	549995.0
20147	142	485224.161971831	449975.0
20144	142	716801.0211267605	662400.0
20143	142	650281.1795774648	613280.0
20141	142	528861.7957746478	475164.5
20137	142	546774.0915492958	542475.0
20136	142	451852.088028169	427000.0
20135	142	440279.3098591549	434875.0
20132	142	555238.7394366197	520000.0
20130	142	452910.6514084507	420000.0
20129	142	826924.9295774648	705000.0
20175	142	479702.8450704225	447500.0
20176	142	535151.426056338	500000.0
20180	142	502803.2852112676	459000.0
20603	142	338175.28873239434	316382.5
20622	142	353348.54929577466	330000.0
20617	142	430983.29929577466	417000.0
20616	142	280044.33450704225	260000.0
20615	142	397218.4859154929	367225.0
20613	142	378196.823943662	340000.0
20612	142	262898.59154929576	215000.0
20611	142	321820.88028169016	304500.0
20608	142	307619.1091549296	271500.0
20607	142	380842.20774647885	365000.0
20602	142	262865.30633802817	256000.0
20181	142	502100.7640845071	461250.0
20601	142	298744.49647887325	294500.0
20198	142	623192.426056338	587750.0
20197	142	819182.2183098592	743566.0
20194	142	518376.92957746476	513875.0
20191	142	429527.71126760566	417125.0
20190	142	417460.3521126761	415000.0
20187	142	488486.97535211267	462750.0
20186	142	387008.3908450704	365000.0
20184	142	1411502.86971831	842500.0
20751	142	385759.6408450704	382000.0
20754	142	473968.2218309859	450000.0
20758	142	460279.15845070424	438675.0
20759	142	691534.9295774648	672450.0
21028	142	392640.9014084507	387500.0
21017	142	190648.6161971831	176525.0
21015	142	316953.676056338	295000.0
21014	142	303688.71126760566	289450.0
21013	142	468296.661971831	450000.0
21012	142	415187.8838028169	399975.0
21009	142	248595.838028169	232600.0
21001	142	217441.45070422534	191000.0
20912	142	475093.29929577466	465000.0
20910	142	511895.61971830984	490625.0
20906	142	298367.9859154929	296250.0
20905	142	493000.7147887324	470750.0
20904	142	418289.23943661974	400000.0
20903	142	397507.6514084507	381250.0
20902	142	407995.9401408451	389750.0
20901	142	460559.0669014084	444250.0
20896	142	859558.3802816902	795625.0
20895	142	601640.1725352113	594500.0
20886	142	274197.34154929576	262725.0
20882	142	568205.647887324	547500.0
20880	142	494949.823943662	470000.0
21029	142	747563.6161971831	733125.0
21030	142	353891.7676056338	350000.0
21032	142	477954.411971831	469750.0
21048	142	374934.70774647885	360512.5
21061	142	261803.13732394367	250000.0
21060	142	293828.71830985916	284250.0
21057	142	478187.9014084507	452500.0
21056	142	2121999.3838028167	1900000.0
21054	142	442293.67253521126	435306.25
21053	142	417401.82746478874	406750.0
21052	142	224435.17605633804	215000.0
21051	142	504154.57746478874	482500.0
21050	142	326116.53169014084	307750.0
21047	142	422054.61267605633	413875.0
21034	142	277836.67253521126	272750.0
21046	142	344457.3169014084	326500.0
21045	142	339379.5070422535	321675.0
21044	142	360638.65845070424	342000.0
21043	142	439267.3661971831	429750.0
21042	142	582355.3274647887	556437.5
21040	142	155440.60211267605	151500.0
21037	142	411355.2957746479	392225.0
21036	142	751167.4647887324	718750.0
21035	142	708801.9788732395	682500.0
20879	142	316348.8978873239	306000.0
20878	142	529060.7887323943	512450.0
20877	142	353300.6866197183	343750.0
20779	142	526440.4190140845	480000.0
20815	142	957086.661971831	923500.0
20814	142	685681.2711267605	685000.0
20812	142	971754.3626760563	985000.0
20794	142	336953.88732394367	321747.5
20785	142	224650.16549295775	227875.0
20784	142	261290.6690140845	265000.0
20783	142	278145.25	289900.0
20782	142	314450.71830985916	312000.0
20781	142	332924.75352112675	332007.5
20778	142	502701.6690140845	481950.0
20817	142	955467.411971831	890000.0
20777	142	727473.0352112676	712125.0
20776	142	532810.0176056338	507074.75
20774	142	329311.6478873239	322562.5
20772	142	318823.4823943662	314350.0
20770	142	180586.0704225352	177750.0
20769	142	418790.5070422535	398475.0
20765	142	648683.4190140845	535000.0
20764	142	295184.2429577465	280875.0
20763	142	330054.25352112675	319900.0
20816	142	984078.4647887324	953750.0
20818	142	930838.6866197183	921000.0
20876	142	332962.2359154929	316000.0
20854	142	959688.8767605633	900000.0
20874	142	301104.2640845071	285500.0
20872	142	371847.3450704225	354500.0
20871	142	468334.7570422535	440187.5
20868	142	640601.2253521127	660000.0
20866	142	333165.7288732394	327450.0
20862	142	719561.5352112676	664410.5
20861	142	682436.2852112676	673051.25
20860	142	755798.9577464788	740750.0
20855	142	497378.6161971831	475000.0
20853	142	462114.2852112676	433500.0
20832	142	467480.1514084507	448500.0
20852	142	435080.8098591549	423812.5
20851	142	398479.8485915493	379693.75
20850	142	541554.4471830986	538750.0
20842	142	614450.0246478873	543125.0
20841	142	610854.6302816902	612000.0
20839	142	676275.3345070423	550000.0
20838	142	638746.5809859155	635000.0
20837	142	499875.0809859155	474000.0
20833	142	598265.5105633803	558486.25
20124	142	685079.5176056338	653375.0
20121	142	384569.2218309859	362000.0
20120	142	447535.91549295775	420000.0
19348	142	400578.90845070424	379975.0
19143	142	110551.63028169014	90000.0
19142	142	68659.39788732394	59250.0
19141	142	119050.2147887324	105937.5
19140	142	54231.90140845071	44625.0
19139	142	79995.91197183098	68000.0
19138	142	121522.66197183098	113650.0
19137	142	151243.9894366197	145675.0
19136	142	156796.60563380283	144500.0
19135	142	128539.83802816902	115500.0
19134	142	93939.10211267606	85000.0
19133	142	63828.605633802814	52729.0
19132	142	44949.84507042253	35000.0
19131	142	117126.9190140845	105000.0
19130	142	362820.6408450704	363125.0
19129	142	244138.37676056338	237872.5
19128	142	259619.05633802817	242250.0
19127	142	258891.64788732395	241025.0
19126	142	165526.48591549296	153475.0
19125	142	301457.02464788733	320000.0
19124	142	101750.2147887324	89950.0
19123	142	414649.59154929576	421225.0
19144	142	136111.03521126762	123075.0
19145	142	198458.911971831	213625.0
19146	142	360957.3485915493	357500.0
19312	142	618688.0492957747	612500.0
19343	142	446385.4330985916	410000.0
19342	142	413558.9647887324	404950.0
19341	142	405078.04225352115	379950.0
19335	142	361833.161971831	337875.0
19333	142	538726.0176056338	524950.0
19330	142	329538.4542253521	305000.0
19320	142	230750.39084507042	216450.0
19319	142	643482.3943661972	650000.0
19317	142	441887.5	418750.0
19311	142	402232.5211267606	390000.0
19147	142	407166.00352112675	425000.0
19310	142	215229.42253521126	215875.0
19301	142	398994.8028169014	388061.0
19154	142	219550.6161971831	204425.0
19153	142	140436.27816901408	129975.0
19152	142	218170.8309859155	208125.0
19151	142	143562.6971830986	138250.0
19150	142	176416.5176056338	161750.0
19149	142	157421.79577464788	150625.0
19148	142	217905.00704225354	225000.0
19122	142	282213.3309859155	310750.0
19121	142	160808.29929577466	171225.0
19120	142	107359.85915492958	91000.0
19060	142	462149.38028169016	445000.0
19074	142	170974.19366197183	158750.0
19073	142	473505.426056338	428550.0
19072	142	528672.9190140845	504875.0
19070	142	240653.72887323942	224385.0
19067	142	358326.65845070424	340000.0
19066	142	661236.3908450705	640750.0
19064	142	318815.8450704225	300500.0
19063	142	408381.1021126761	385225.0
19061	142	155208.8309859155	145250.0
19057	142	221585.5528169014	203875.0
19076	142	182898.92253521126	169950.0
19056	142	280197.77464788733	264500.0
19055	142	218536.01408450704	209700.0
19054	142	252979.60563380283	232750.0
19053	142	310849.2852112676	297000.0
19050	142	145429.0528169014	129750.0
19047	142	363422.98943661974	345750.0
19046	142	328824.0	312337.5
19044	142	271414.00352112675	249125.0
19043	142	189995.1690140845	179625.0
19075	142	329758.38028169016	322000.0
19078	142	191439.99647887325	176850.0
19119	142	277446.1056338028	261000.0
19102	142	467850.73943661974	435000.0
19118	142	551039.7288732395	529250.0
19116	142	262934.6830985916	240250.0
19115	142	247374.11971830987	232250.0
19114	142	205052.64084507042	190000.0
19111	142	191296.49295774646	169975.0
19107	142	307390.823943662	302750.0
19106	142	400350.96830985916	387250.0
19104	142	193756.42605633804	199875.0
19103	142	475418.4823943662	471500.0
19096	142	453878.30633802817	450800.0
19079	142	105100.87323943662	95000.0
19095	142	287744.3450704225	282768.75
19094	142	170651.7394366197	155000.0
19090	142	266673.46830985916	253000.0
19087	142	514544.73943661974	483750.0
19086	142	310401.6514084507	305000.0
19085	142	987139.1302816902	888750.0
19083	142	328764.17253521126	310500.0
19082	142	102499.16549295775	85000.0
19081	142	271003.50352112675	258000.0
19344	142	263516.36267605633	251618.0
19350	142	427890.11971830984	397875.0
20119	142	414295.15845070424	384500.0
19352	142	374100.161971831	356450.0
20006	142	397363.3485915493	275500.0
20005	142	533032.940140845	535000.0
20004	142	487626.20070422534	480475.0
20003	142	714065.9718309859	711000.0
20002	142	610578.6725352113	620000.0
20001	142	644807.6830985915	666875.0
19810	142	332332.51056338026	310750.0
19809	142	220416.78521126762	209450.0
19808	142	257044.50704225354	239825.0
19807	142	718291.1161971831	692500.0
19806	142	256818.6971830986	249000.0
19805	142	142333.10563380283	133250.0
19804	142	196275.16549295775	182275.0
19803	142	345460.0985915493	328100.0
19802	142	115588.3485915493	107125.0
19801	142	113535.74295774648	106950.0
19734	142	316082.32042253524	302100.0
19733	142	158946.50704225354	172000.0
19732	142	550746.6549295775	530000.0
19731	142	177547.99647887325	165000.0
19730	142	275378.90845070424	245000.0
20007	142	984562.3204225352	960025.0
20008	142	540946.5316901408	530000.0
20009	142	561082.6373239437	565500.0
20036	142	377868.911971831	375250.0
20117	142	728200.4753521127	671225.0
20115	142	454755.78169014084	435625.0
20112	142	503795.8169014084	465650.0
20111	142	337772.2711267606	324499.5
20110	142	332322.3450704225	310250.0
20109	142	283172.28169014084	260000.0
20106	142	403747.8908450704	379825.0
20105	142	614430.9014084507	605000.0
20037	142	570290.6690140845	560000.0
20032	142	291702.42957746476	305000.0
20010	142	649779.176056338	655000.0
20024	142	368096.1443661972	370000.0
20020	142	322315.48943661974	310750.0
20019	142	307118.4471830986	306500.0
20018	142	520793.2640845071	531000.0
20017	142	531640.3661971831	539000.0
20016	142	838092.2852112676	813750.0
20015	142	1043796.8626760563	985000.0
20012	142	644972.440140845	646500.0
20011	142	577947.0211267605	580500.0
19720	142	181854.53873239437	169000.0
